""," ","std 1","std 2","std 3","std 4","bl","GOXQC1","115","116","117","118","119","120","121","122","GOXQC2","123","124","125","126","127","128","129","130","GOXQC3","131","132","133","134","135","136","137","138","GOXQC4","139","140","141","142","143","144","145","146","GOXQC5","147","148","149","150","151","152","153","154","GOXQC6","155","156","157","158","159","160","161","162","GOXQC7","163","164","165","166","167","168","169","GOXQC8","std 1","std 2","std 3","std 4"
"1",NA,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"2","Sample Name","1A12","1B12","1C12","1D12","1D11","1A10","1A1","1B1","1C1","1D1","1.00E+01","1F1","1G1","1H1","1B10","1A2","1B2","1C2","1D2","1.00E+02","1F2","1G2","1H2","1C10","1A3","1B3","1C3","1D3","1.00E+03","1F3","1G3","1H3","1D10","1A4","1B4","1C4","1D4","1.00E+04","1F4","1G4","1H4","1.00E+10","1A5","1B5","1C5","1D5","1.00E+05","1F5","1G5","1H5","1F10","1A6","1B6","1C6","1D6","1.00E+06","1F6","1G6","1H6","1G10","1A7","1B7","1C7","1D7","1.00E+07","1F7","1G7","1H10","1.00E+12","1F12","1G12","1H12"
"3","Diameter","inj1","inj2","inj3","inj4","inj5","inj6","inj7","inj8","inj9","inj10","inj11","inj12","inj13","inj14","inj15","inj16","inj17","inj18","inj19","inj20","inj21","inj22","inj23","inj24","inj25","inj26","inj27","inj28","inj29","inj30","inj31","inj32","inj33","inj34","inj35","inj36","inj37","inj38","inj39","inj40","inj41","inj42","inj43","inj44","inj45","inj46","inj47","inj48","inj49","inj50","inj51","inj52","inj53","inj54","inj55","inj56","inj57","inj58","inj59","inj60","inj61","inj62","inj63","inj64","inj65","inj66","inj67","inj68","inj69","inj70","inj71","inj72"
"595","12.373344","0","0.579074761879218","0","0.579074761879218","0","0.579074761879218","7.52797190442983","13.8977942851012","1.73722428563765","4.63259809503374","3.47444857127531","2.89537380939609","8.10704666630905","6.3698223806714","1.15814952375844","4.63259809503374","5.21167285691296","4.05352333315453","4.05352333315453","4.63259809503374","4.05352333315453","5.21167285691296","6.3698223806714","0","6.94889714255062","4.05352333315453","2.89537380939609","6.94889714255062","4.63259809503374","2.31629904751687","2.89537380939609","6.3698223806714","0.579074761879218","2.89537380939609","3.47444857127531","3.47444857127531","5.79074761879218","8.10704666630905","2.31629904751687","3.47444857127531","8.10704666630905","0","1.15814952375844","4.05352333315453","4.05352333315453","4.63259809503374","5.21167285691296","4.05352333315453","4.63259809503374","4.63259809503374","0","4.05352333315453","4.63259809503374","1.73722428563765","1.73722428563765","6.3698223806714","5.79074761879218","2.89537380939609","1.73722428563765","0.579074761879218","3.47444857127531","3.47444857127531","1.73722428563765","5.79074761879218","6.94889714255062","12.1605699994636","8.68612142818827","0","0.579074761879218","0","1.15814952375844","0"
"596","12.388396","0","0.577887552644282","0","0","0","0","8.66831328966422","9.24620084230851","4.04521286850997","4.04521286850997","4.04521286850997","4.62310042115425","5.20098797379853","5.20098797379853","0.577887552644282","2.31155021057713","5.77887552644282","4.62310042115425","3.46732531586569","2.31155021057713","2.31155021057713","6.3567630790871","8.09042573701994","1.15577510528856","4.62310042115425","2.88943776322141","3.46732531586569","3.46732531586569","6.3567630790871","1.73366265793284","5.20098797379853","8.66831328966422","0.577887552644282","5.20098797379853","3.46732531586569","4.04521286850997","4.62310042115425","5.20098797379853","1.73366265793284","4.04521286850997","4.04521286850997","0","1.73366265793284","1.73366265793284","1.73366265793284","4.62310042115425","4.04521286850997","6.3567630790871","2.88943776322141","3.46732531586569","1.73366265793284","3.46732531586569","1.73366265793284","0.577887552644282","1.73366265793284","6.3567630790871","4.62310042115425","1.73366265793284","2.31155021057713","0","1.73366265793284","5.20098797379853","5.20098797379853","3.46732531586569","7.51253818437566","9.24620084230851","9.24620084230851","0","0","0.577887552644282","1.15577510528856","0.577887552644282"
"597","12.403588","0","0.576693755206388","0.576693755206388","1.15338751041278","0","0.576693755206388","13.2639563697469","14.4173438801597","1.73008126561917","5.1902437968575","1.73008126561917","1.73008126561917","9.22710008330221","6.34363130727027","0","4.61355004165111","2.88346877603194","2.30677502082555","2.30677502082555","2.88346877603194","3.46016253123833","5.1902437968575","7.49701881768305","0","8.65040632809583","9.22710008330221","2.88346877603194","6.92032506247666","1.73008126561917","2.88346877603194","2.30677502082555","2.88346877603194","0.576693755206388","5.76693755206388","6.34363130727027","5.76693755206388","4.03685628644472","6.92032506247666","2.88346877603194","1.73008126561917","7.49701881768305","0.576693755206388","1.73008126561917","1.73008126561917","2.30677502082555","4.03685628644472","4.03685628644472","4.61355004165111","1.73008126561917","3.46016253123833","0","2.88346877603194","6.92032506247666","2.88346877603194","4.03685628644472","6.92032506247666","4.03685628644472","1.15338751041278","4.61355004165111","0","2.30677502082555","2.88346877603194","1.73008126561917","4.61355004165111","1.15338751041278","7.49701881768305","2.88346877603194","0","0","0.576693755206388","0.576693755206388","0.576693755206388"
"598","12.418919","0","0.575493552750075","0","0","0.575493552750075","0","16.1138194770021","10.9343775022514","2.87746776375037","6.33042908025082","3.45296131650045","1.72648065825022","9.78339039675127","5.75493552750075","0","4.02845486925052","6.33042908025082","4.02845486925052","3.45296131650045","1.15098710550015","2.87746776375037","5.17944197475067","9.78339039675127","0","6.9059226330009","4.6039484220006","2.87746776375037","4.6039484220006","6.9059226330009","4.6039484220006","2.87746776375037","6.33042908025082","0","7.48141618575097","3.45296131650045","4.02845486925052","7.48141618575097","7.48141618575097","0","2.3019742110003","1.72648065825022","0","2.3019742110003","1.72648065825022","2.3019742110003","5.17944197475067","4.6039484220006","2.87746776375037","2.87746776375037","2.3019742110003","0","1.72648065825022","4.02845486925052","2.87746776375037","2.3019742110003","7.48141618575097","5.17944197475067","4.02845486925052","1.72648065825022","0.575493552750075","3.45296131650045","4.6039484220006","4.02845486925052","5.75493552750075","5.17944197475067","8.05690973850105","9.2078968440012","0","0.575493552750075","1.15098710550015","0.575493552750075","0.575493552750075"
"599","12.434148","0","0","0","0.574305810011559","0","1.14861162002312","9.7631987701965","14.357645250289","4.02014067008091","5.16875229010403","2.29722324004624","3.44583486006935","5.16875229010403","5.74305810011559","0.574305810011559","3.44583486006935","7.46597553015027","2.8715290500578","4.59444648009247","5.16875229010403","6.89166972013871","4.02014067008091","6.89166972013871","0.574305810011559","8.61458715017339","4.59444648009247","3.44583486006935","2.29722324004624","3.44583486006935","6.89166972013871","4.02014067008091","6.31736391012715","1.14861162002312","3.44583486006935","2.29722324004624","1.14861162002312","5.16875229010403","5.16875229010403","5.74305810011559","5.16875229010403","2.8715290500578","0","1.72291743003468","1.72291743003468","2.8715290500578","3.44583486006935","2.29722324004624","3.44583486006935","5.16875229010403","2.29722324004624","0","3.44583486006935","2.8715290500578","1.72291743003468","2.8715290500578","8.61458715017339","4.59444648009247","1.72291743003468","3.44583486006935","0","4.02014067008091","2.8715290500578","4.02014067008091","4.02014067008091","1.72291743003468","8.04028134016183","2.8715290500578","0.574305810011559","0.574305810011559","1.14861162002312","0","1.14861162002312"
"600","12.449276","0","0","0","0","0","0","7.45069444169846","7.45069444169846","3.43878205001467","6.30443375836024","4.01191239168379","1.71939102500734","4.01191239168379","7.45069444169846","2.29252136667645","4.5850427333529","6.30443375836024","5.15817307502201","7.45069444169846","2.29252136667645","4.01191239168379","3.43878205001467","7.45069444169846","0","6.30443375836024","2.86565170834556","5.15817307502201","8.59695512503669","6.30443375836024","4.5850427333529","1.14626068333822","5.15817307502201","0","5.73130341669112","1.71939102500734","1.71939102500734","7.45069444169846","7.45069444169846","5.15817307502201","4.5850427333529","4.01191239168379","0","1.71939102500734","1.71939102500734","2.86565170834556","1.71939102500734","3.43878205001467","4.01191239168379","5.15817307502201","3.43878205001467","0.573130341669112","2.86565170834556","1.71939102500734","0.573130341669112","1.14626068333822","4.5850427333529","6.30443375836024","1.14626068333822","1.71939102500734","0.573130341669112","4.01191239168379","4.01191239168379","2.29252136667645","5.15817307502201","5.15817307502201","7.45069444169846","7.45069444169846","0.573130341669112","0","0","0","2.29252136667645"
"601","12.464544","0","0","0","0","0","1.14389684094558","8.57922630709188","9.72312314803746","2.85974210236396","4.00363894330954","2.28779368189117","2.28779368189117","2.85974210236396","6.29143262520071","0","6.8633810456735","4.00363894330954","1.14389684094558","3.43169052283675","2.28779368189117","3.43169052283675","5.14753578425513","6.8633810456735","0","9.15117472756467","1.71584526141838","3.43169052283675","4.57558736378234","2.85974210236396","2.28779368189117","1.14389684094558","8.00727788661909","0.571948420472792","6.29143262520071","5.71948420472792","3.43169052283675","6.8633810456735","6.8633810456735","5.71948420472792","4.57558736378234","5.14753578425513","1.14389684094558","2.28779368189117","1.71584526141838","2.85974210236396","3.43169052283675","5.71948420472792","6.8633810456735","4.00363894330954","5.14753578425513","0.571948420472792","2.85974210236396","3.43169052283675","4.57558736378234","2.85974210236396","4.00363894330954","4.00363894330954","4.00363894330954","1.71584526141838","0","3.43169052283675","1.14389684094558","2.85974210236396","7.4353294661463","4.00363894330954","8.00727788661909","4.00363894330954","0","0.571948420472792","1.14389684094558","0.571948420472792","0"
"602","12.479951","0","0.570760227159924","0","0","0.570760227159924","0","11.9859647703584","7.99064318023894","3.42456136295954","2.2830409086397","2.85380113579962","2.85380113579962","8.56140340739886","9.70292386171871","0","4.56608181727939","9.13216363455879","2.85380113579962","1.14152045431985","4.56608181727939","0.570760227159924","6.27836249875917","3.99532159011947","0","10.8444443160386","3.99532159011947","5.70760227159924","7.99064318023894","6.84912272591909","2.2830409086397","2.85380113579962","4.56608181727939","0","5.13684204443932","1.14152045431985","4.56608181727939","5.70760227159924","7.41988295307901","3.99532159011947","5.13684204443932","5.70760227159924","0","1.71228068147977","1.14152045431985","1.71228068147977","6.27836249875917","5.70760227159924","6.27836249875917","3.42456136295954","4.56608181727939","0.570760227159924","6.27836249875917","1.71228068147977","2.85380113579962","4.56608181727939","6.84912272591909","1.71228068147977","3.42456136295954","5.70760227159924","0","1.71228068147977","2.85380113579962","2.85380113579962","4.56608181727939","6.27836249875917","11.4152045431985","6.84912272591909","0.570760227159924","0","0","0.570760227159924","0.570760227159924"
"603","12.495134","0","0","0","0","0","0","12.5310614279305","9.68309292158266","2.27837480507827","6.26553071396525","1.70878110380871","3.98715590888698","4.55674961015655","9.11349922031309","0.569593701269568","3.98715590888698","5.69593701269568","2.84796850634784","3.41756220761741","2.84796850634784","3.41756220761741","2.84796850634784","8.54390551904353","0","8.54390551904353","2.84796850634784","2.27837480507827","7.40471811650439","5.12634331142612","4.55674961015655","2.84796850634784","7.40471811650439","0","3.41756220761741","4.55674961015655","3.41756220761741","5.69593701269568","9.68309292158266","3.98715590888698","3.98715590888698","4.55674961015655","0.569593701269568","1.13918740253914","1.70878110380871","3.98715590888698","2.84796850634784","2.27837480507827","5.69593701269568","3.98715590888698","4.55674961015655","0","3.98715590888698","2.27837480507827","2.27837480507827","3.98715590888698","5.69593701269568","5.12634331142612","0.569593701269568","2.84796850634784","0.569593701269568","1.70878110380871","2.27837480507827","2.84796850634784","5.12634331142612","3.41756220761741","4.55674961015655","6.26553071396525","0.569593701269568","0","0.569593701269568","1.13918740253914","0"
"604","12.51046","0","0","0","0","0.568420592451418","0","9.6631500716741","10.2315706641255","3.41052355470851","4.54736473961134","3.41052355470851","4.54736473961134","5.68420592451418","5.11578533206276","0.568420592451418","3.41052355470851","2.84210296225709","1.70526177735425","3.97894414715992","2.27368236980567","3.97894414715992","4.54736473961134","7.95788829431985","0","14.2105148112854","2.84210296225709","2.84210296225709","9.09472947922268","6.25262651696559","5.11578533206276","3.41052355470851","7.38946770186843","0.568420592451418","4.54736473961134","1.13684118490284","6.25262651696559","5.68420592451418","6.25262651696559","3.97894414715992","2.27368236980567","4.54736473961134","0","1.13684118490284","5.11578533206276","5.68420592451418","3.97894414715992","3.97894414715992","5.11578533206276","2.27368236980567","6.25262651696559","0","3.41052355470851","3.41052355470851","1.13684118490284","1.13684118490284","6.25262651696559","6.82104710941701","3.97894414715992","3.41052355470851","0","3.41052355470851","2.27368236980567","1.13684118490284","4.54736473961134","3.41052355470851","11.3684118490284","6.82104710941701","1.13684118490284","0","1.13684118490284","0","0"
"605","12.525925","0","0","0","0","0.567241310551145","0","12.4793088321252","9.07586096881831","2.26896524220458","3.97068917385801","3.97068917385801","1.70172393165343","5.67241310551145","10.2103435899206","0","3.97068917385801","2.83620655275572","4.53793048440916","2.83620655275572","4.53793048440916","4.53793048440916","1.70172393165343","4.53793048440916","0","7.37413703716488","3.97068917385801","4.53793048440916","8.50861965826717","5.67241310551145","1.13448262110229","2.26896524220458","3.40344786330687","0","5.67241310551145","2.83620655275572","2.26896524220458","4.53793048440916","5.67241310551145","6.23965441606259","5.67241310551145","2.26896524220458","0.567241310551145","2.83620655275572","1.70172393165343","4.53793048440916","2.83620655275572","3.97068917385801","5.1051717949603","1.70172393165343","3.97068917385801","1.13448262110229","2.83620655275572","5.1051717949603","2.26896524220458","3.97068917385801","5.1051717949603","4.53793048440916","0.567241310551145","1.13448262110229","0.567241310551145","4.53793048440916","1.13448262110229","5.1051717949603","5.67241310551145","3.40344786330687","5.67241310551145","4.53793048440916","0.567241310551145","1.13448262110229","0.567241310551145","0.567241310551145","0.567241310551145"
"606","12.541287","1.50953148407915","0","0.566074306529681","0.566074306529681","0","0","11.8875604371233","8.49111459794521","3.39644583917808","3.96252014570776","1.69822291958904","3.39644583917808","9.05718890447489","3.96252014570776","0","6.79289167835617","3.96252014570776","3.96252014570776","2.26429722611872","2.8303715326484","3.39644583917808","5.09466875876713","5.66074306529681","0","9.05718890447489","3.96252014570776","5.66074306529681","2.26429722611872","2.8303715326484","3.39644583917808","5.66074306529681","6.22681737182649","0","2.8303715326484","2.8303715326484","5.09466875876713","6.79289167835617","7.35896598488585","3.96252014570776","3.39644583917808","1.13214861305936","0","1.13214861305936","1.13214861305936","3.96252014570776","1.69822291958904","2.8303715326484","3.96252014570776","2.26429722611872","2.8303715326484","0.566074306529681","2.8303715326484","4.52859445223744","2.26429722611872","0.566074306529681","3.96252014570776","3.39644583917808","0.566074306529681","2.8303715326484","1.13214861305936","3.39644583917808","3.39644583917808","3.39644583917808","2.8303715326484","4.52859445223744","10.1893375175343","3.96252014570776","0","0","0","0.566074306529681","2.26429722611872"
"607","12.556547","0","0","0","0","0","0.564919398224834","11.8633073627215","11.2983879644967","1.12983879644967","4.51935518579867","2.82459699112417","3.95443578757384","6.77903277869801","9.60362976982218","0.564919398224834","7.34395217692284","6.77903277869801","3.95443578757384","5.64919398224834","0.564919398224834","2.82459699112417","3.95443578757384","4.51935518579867","0.564919398224834","9.03871037159734","2.82459699112417","4.51935518579867","4.51935518579867","3.95443578757384","2.82459699112417","1.6947581946745","6.21411338047317","0.564919398224834","3.95443578757384","5.0842745840235","3.95443578757384","5.0842745840235","6.21411338047317","6.21411338047317","4.51935518579867","4.51935518579867","0","2.25967759289934","1.6947581946745","2.25967759289934","3.95443578757384","2.82459699112417","1.12983879644967","2.82459699112417","2.82459699112417","0","2.25967759289934","1.6947581946745","2.82459699112417","1.6947581946745","6.21411338047317","4.51935518579867","2.82459699112417","2.82459699112417","0","1.6947581946745","5.0842745840235","0.564919398224834","1.12983879644967","4.51935518579867","7.34395217692284","4.51935518579867","0","0","0.564919398224834","0.564919398224834","0.564919398224834"
